id	textes	classes
2812	Ah, l'adultère... Un sujet passionnant malheureusement rarement bien traité au cinéma, constat auquel « Le Grand Méchant Loup » ne fait pas exception. Non pas que cela soit catastrophique, il y a un peu moins de morale que d'habitude, une poignée de répliques hilarantes et Benoît Poelvoorde joue bien pour trois, sans oublier des actrices (surtout Charlotte Le Bon, Valérie Donzelli et Cristiana Reali) plutôt à leur avantage. Reste que tout cela reste en définitive assez sage, pas foncièrement antipathique, mais qu'à moitié intéressant, les personnages ne s'avérant pas plus attachants que cela, d'autant que niveau réalisation, si Nicolas Charlet et Bruno Lavaine ont légèrement progressé depuis « La Personne aux deux personnes (le contraire eût été inquiétant), ce n'est quand même pas du grand art... Dommage, car il y avait quelques bonnes idées narratives, ainsi qu'un vrai potentiel de méchanceté et de provocation en définitive bien peu exploité. Qu'elle est loin la grande époque de la comédie italienne...	0
2813	Nul et prétentieux ! Du grand n'importe quoi truffé d'invraisemblances...Bref ! on s'ennuie pendant deux heures...	0
2814	Tsilla Chelton interprète à merveille cette horrible vieille bonne femme, et situations et dialogues sont souvent très drôles. Une bonne comédie satirique qui insiste sur la solitude des personnes âgées.	1
2815	"Une comédie sans saveur et sans intelligence qui accumule les gags prévisible et grossiers, tout cela sans la moindre once de scénario.Décevant de la part des auteurs de ""Mary à tout prix"" qui nous avait habitué à un peu plus de finesse.Même Ben Stiller fait le strict minimum et semble se perdre dans cette pseudo comédie sur la peur de l'engagement.Quand l'humour gras veut nous faire réfléchir sur les préoccupations sentimentales de l'homme mûre, cela nous donne cette chose sans queue ni tête qui risuqe de peiner à satisfaire même les spectateurs les moins exigeants.Fuyez, sans attendre."	0
2816	Waouh, que c'est beau, qu'elle est belle cette histoire vraie. Une véritable leçon de la vie au travers d'un chien et de son maître qui tout en adorant son animal, je reste persuadé qu’il ne s’est sûrement pas douté à quel point celui-ci l'aimait, une véritable dévotion que bien trop d'humains ne connaissent pas ou plus, une citation dit même que l'on retire plus d'amour d'un animal que de certains humains, là je suis entièrement d'accord avec cette citation, le film est une belle leçon d'amour, celui que tout homme ou femme normale espère connaître un jour et je suis certain, que déjà certaines de ces personnes anonymes connaissent elles aussi ce véritable amour, un film poignant j'ai pleuré comme un gosse devant tand d'affection et d'amour tout simplement là comme ça pour son maître et certains humains entre eux doivent quand même connaître cette merveilleuse sensation. Moi, j'ai tellement eu une enfance malheureuse que j'ai du mal à démontrer tout l'amour que j'ai en moi et pourtant j'adule mon épouse qui est toujours à mes côtés avec toutes les maladies et malheurs que j'ai endurés et bien sûr elle aussi les a ressentis et pourtant elle est encore plus démonstratrice que moi, je crois que j'ai raté trop de belles choses dans ma vie que pour exploser de bonheur, pourtant je crois que j'en ai beaucoup et ne parviens pas à m'en rendre réellement compte malgré je vous écris mes secrets de coeur, donc ce film m'a énormément touché et je le note de: 5 merveilleuses étoiles sur 5 étoiles.	1
2817	"Exaspérant ! Une étoile, parce que c'est le minimum possible sur le site. Ce produit n'est pas un film, c'est l'application scolaire de principes cinématographiques éculés depuis la Nouvelle Vague ; la narration est simpliste, le cadre mauvais, le jeu des acteurs nul, les costumes incohérents, la poésie totalement absente. exercice didactique d'école, on dirait une tentative estudiantine pour faire un film, sans rien connaître du cinéma. une symbolique d'une lourdeur effarante, des références littéraires, psychanalytiques, semées un peu partout sans être en aucune manière transformées par le média ""cinéma"", bref une copie d'un élève érudit sans aucune imagination ni technique. On atteint les sommets de l'ennui et du ridicule."	0
2818	Rien à retenir de ce film qui partait sur une idée plutôt attractive mais qui, au final, s'avère réellement très décevant. La mise en scène est inexistante, les acteurs sont aussi mauvais les uns que les autres et les effets spéciaux sont ridicules. Ce film est par ailleurs beaucoup trop long et tourne vite en teen movie... Un beau gâchis !	0
2819	On comprend mieux après s'être infligé un tel pensum, pourquoi il n'est jamais sorti du panier de navets que le genre horreur nous sert dans la majorité des cas. Nous nous demandons pourquoi en plein milieu de séance notre piètre héros se retrouve piégé dans un braquage de sex shop, lequel braquage tombe comme un cheveu sur la soupe. Non plus jamais ça. Mal joué, mal foutu, mal monté, mal sonorisé. La totale.	0
2820	Très bon film, au scénario bien ficelé, malheuresement tous les acteurs sont nuls à commencer par le personnage principal interprété par Cuba Gooding Jr qui n'est pas crédible un seul instant, quant à Tom Berenger, on voit qu'il s'ennuie dans ce film. On comprend mieux pourquoi ce film est passé inapperçu, manque d'actuers de premier plan.	0
2821	On a tous un film qui marque son registre cinématographique à vie. ..il en fait partie. Il doit avoir bien mal vieilli... Samantha Mathis. ..tout de meme	1
2822	"Ce film est un mélange entre ""Les sous-doués"" est ""american pie"". On tombe dans un film au l'idiotie et la vulgarité dans un premier loge. Devon Sawa est pitoyable. Se film dit pour ados, ne les ferons même pas rire une seule fois."	0
2823	Une vrai bonne daube, je parle pas des effects speciaux a chier, du manque de scenario, mais le pire c'est qu'il n'y a rien dans ce film, a part une magnifique actrice qui doit etre alergique aux vetements (seul point positif).	0
2824	"Très bon film, et pour cause. Un Lino Ventura au top de sa forme dans le type de rôle qu'il affectionne. Des dialogues signés Dieu, enfin je veux dire Audiard. Un scénario policier très fin, et qui dépasse largement nombre de polars soi-disant palpitants. Je ne regrette qu'une chose finalement, c'est que la partie centrale ne présente pas la même qualité de dialogues, à ce moment-là j'aurais mis quatre étoiles sans hésiter. Allez, deux extraits pour le plaisir des neurones et des oreilles : ""J'te fatigue. Non, tu m'emmerdes !"", ""Qu'est-ce qu'elle a de plus que les autres cette femme-là ? C'est la mienne. La tienne, tu veux dire la vraie devant le maire ? Oui. Excuse-moi""."	1
2825	"Ce film trop prisonnier des conventions hollywoodiennes porte tout ce qu'il y a de bien et de calamiteux dans le remake! Car c'en est un, remontè, raccourci et tripatouillè pour une exploitation normale, juste histoire de se faire un paquet de billets verts « sur le dos » du gènial Park Chan-wook! Pourquoi faut-il alors que l'on regarde poliment ce long-mètrage de Spike Lee tout en sachant qu'il ne dèpassera pas l'original ? On y èchange des coups violents et on y refait le plan sèquence au marteau mais en timide travelling sur grue, au point de n'être jamais surpris, et on sait au moins, dans ce ""Oldboy"" version 2013, que Josh Brolin (Min-sik Choi peut dormir tranquille) est gentil et que le mèchant de service très cruel! C'est là toute la combine de ce copiè collè à la sauce amèricaine dont la version corèenne surclassait tout sur son passage au niveau de la mise en scène et de l'interprètation! Sans être mauvais, Josh Brolin n'a pas la folie furieuse du gèant Min-sik Choi et Elizabeth Olsen, bien agrèable à regarder, est caricaturèe un max! Voici donc un remake banal, d'un film sud-corèen infaisable à refaire aujourd'hui, indigne de Spike Lee (on est loin de ""The 25th Hour"" ou de ""Summer of Sam"", son chef d'oeuvre). Le manque de puissance et de scènes chocs et visuelles sont toutefois un peu criant dans cette version US comme les aiment les ricains où aucun poulpe vivant ne sera finalement dèvorè..."	0
2826	Film inintéressant : pas drôle, mal joué, scénario de bas étages... Je ne recommande absolument pas ce film qui ne mérite pas d etre vu et apprécié	0
2827	Je l'ai acheté en dvd aprés avoir vu le dernier (celui de Tim Burton ) et il est vraiment décevant , on s'ennuie des la premiere minute !! ce téléfilm ne mérite meme pas qu'on parle de lui !!!	0
2828	Ce film est lent, lent, lent... ne parlons pas des dialogues sans intérêts et du jeu très mauvais des acteurs. Vive les clichés dans ce film. Franchement je ne m'attendais pas du tout à ça et c'est vraiment décevant !	0
2829	"J'ai surtout voulu voir ce film pour la présence de Joseph-Gordon Lewitt. J'ai bien aimé ce film mais sans plus. C'était un peu culcul.... -""son avion part dans 5 minutes"" Oh no! vite je cours pour aller le trouver, et comme par pur hasard le mec regarde derrière lui avant de monter dans l'avion... et qu'on est amoureux, et qu'on s'embrasse, et qu'on pleur...- Le personnage d'Aaron est intéressant mais l'acteur, on croirait voir Augustus Gloop recyclé de Willy Wonka and the Chocolate Factory. Et Christian, ex-Whyatt, enfant prodige dans Charmed..... Donc le couple Whyatt/ Augustus Gloop n'est pas très attrayant, si seulement Joseph-Gordon Lewitt aurait fait partie du couple! Damned!!"	0
2830	Quel beau film que ce premier long-métrage de Romain Cogitore (à ne pas confondre avec son frère, Clément, l'auteur de Ni le ciel, ni la terre) ! L'histoire que raconte L'autre continent est très classique, si on se contente de l'envisager sous l'angle de son pitch : un amour fou qui se heurte au drame de la maladie. Toute l'originalité du film tient à son traitement plutôt inhabituel : la moitié du récit se déroule à Taipei, l'autre à Strasbourg. Les deux protagonistes parlent plusieurs langues, dont le mandarin. Ils aiment tous les deux les voyages et l'exotisme, et ne s'embarrassent pas de contraintes matérielles. Ce dépaysement léger et profond à la fois nimbe le film d'une aura qui lui donne beaucoup de charme. L'autre atout de Cogitore est de s'appuyer sur l'interprétation absolument renversante de Deborah François (découverte dans Populaire), irrésistible en femme forte et libre, et dans une moindre mesure celle de Paul Hamy, en géant timide. Leur histoire d'amour est non seulement crédible, mais bouleversante. La mise en scène est sèche et précise, le montage rigoureux et entraînant, les trouvailles visuelles très réussies et poétiques. A découvrir si vous ne détester pas écraser une petite larme dans l'obscurité d'une salle de cinéma.	1
